,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
Non,25%,1210.0,-0.00969,-0.024,-0.0104,-0.0204,-0.00773,-0.012,-0.0185,-0.0107,-0.0234,-0.0281,-0.014,-0.0389,-0.0236,-0.016,-0.0172,-0.0125,-0.0119,-0.0157,-0.0119,-0.0201,-0.0303,-0.0343,-0.0452,-0.023
Non,50%,1380.0,0.00454,0.00168,0.0065,0.00783,0.0044399999999999995,0.0075,-0.0051,0.0129,-0.0035299999999999997,0.0121,0.00834,-0.000359,-0.00119,0.0038200000000000005,0.0075,0.00921,0.00861,-0.00509,0.011,-0.00301,-0.0016300000000000002,0.00842,-0.0123,0.0034
Non,75%,1560.0,0.0158,0.0191,0.0196,0.0197,0.0124,0.0206,0.00462,0.0305,0.013,0.031,0.0193,0.0297,0.0151,0.0164,0.0218,0.0199,0.0225,0.0174,0.0275,0.0129,0.0193,0.0346,0.0567,0.0229
Non,max,1730.0,0.0455,0.107,0.0531,0.0585,0.044,0.0742,0.13699999999999998,0.0867,0.141,0.14400000000000002,0.106,0.195,0.153,0.0591,0.0915,0.0556,0.0881,0.10400000000000001,0.0824,0.128,0.151,0.17300000000000001,0.213,0.0721
Ass,count,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0,5329.0
Ass,mean,2470.382811033965,0.00023185008819665972,-0.0025343435560142616,0.0009858406530305873,0.00018056359542127968,0.0005408143535372491,0.001003609664102083,-0.0026000886732970544,0.0018563230812535182,-0.0038685749164946515,-0.0017806921748921,0.0010922996153124415,-0.004772212052917996,-0.002452383110865078,0.00020217236254456764,-0.00039810390317132665,0.0005688022368174139,0.0011427017826984428,0.001220098510039407,0.0009178584199662226,-0.0026884866297616815,-0.0041809375060987055,-0.0014323832989303813,0.002783211465565772,-0.001859091397447927
Ass,std,159.66075796015727,0.017428197051734682,0.027721540995889138,0.018026834995927637,0.019627842804027087,0.013353964343394177,0.019369586419767753,0.017256751407568632,0.028324897173810287,0.02247079312301883,0.030467063946695724,0.015565827078652358,0.037203230049368104,0.017250643221326894,0.01737022628937161,0.025134581474330828,0.01880565890954379,0.027693306203892033,0.014819062157823361,0.027940312608492786,0.024308521985504247,0.02694489216881439,0.03994336648146238,0.036106693021655235,0.0220830754811556
Ass,min,2180.0,-0.0405,-0.069,-0.0445,-0.0599,-0.0436,-0.0512,-0.0749,-0.0965,-0.11800000000000001,-0.0803,-0.0547,-0.11699999999999999,-0.0789,-0.0513,-0.0676,-0.0583,-0.0784,-0.0589,-0.078,-0.102,-0.12,-0.10300000000000001,-0.115,-0.0628
Ass,25%,2330.0,-0.0117,-0.0207,-0.0113,-0.0105,-0.00948,-0.0138,-0.0116,-0.0198,-0.0145,-0.026,-0.00925,-0.029,-0.0143,-0.0114,-0.0178,-0.0122,-0.0198,-0.006809999999999999,-0.0224,-0.0156,-0.0177,-0.0336,-0.0225,-0.0164
Ass,50%,2470.0,-7.269999999999999e-05,-0.0012699999999999999,0.000193,0.00133,0.00108,0.0011,-0.00212,0.00399,-0.00164,-0.00337,0.00176,-0.00483,-0.00224,-0.0008039999999999999,-0.0025399999999999997,0.000401,-0.00118,0.00168,0.00207,-0.00234,-0.00318,-0.00611,0.0023899999999999998,-0.00297
Ass,75%,2610.0,0.0119,0.0174,0.0152,0.0143,0.00936,0.0162,0.00836,0.0224,0.00908,0.0238,0.0102,0.0163,0.00967,0.0149,0.0135,0.0157,0.025,0.00993,0.0235,0.0118,0.00969,0.0344,0.0275,0.0115
Ass,max,2740.0,0.0477,0.0861,0.0424,0.0601,0.0431,0.0567,0.0925,0.0791,0.0896,0.092,0.0677,0.156,0.0795,0.0495,0.082,0.046,0.0839,0.0593,0.0874,0.11599999999999999,0.11900000000000001,0.0946,0.114,0.0858
