,,time,S1_D2_,S3_D2_,S4_D2_,S7_D7_,S8_D7_,S10_D7,S1_D1_,S2_D1_,S3_D1_,S3_D4_,S4_D4_,S5_D4_,S8_D8_,S10_D8,S9_D8_,S7_D5_,S6_D5_,S8_D5_,S2_D3_,S3_D3_,S5_D3_,S6_D6_,S8_D6_,S9_D6_
L2,std,54.35758996083822,0.017783636852471564,0.025934757639101524,0.01695128570346473,0.01812075183650101,0.015080518385417572,0.013604103763527891,0.01672262204644701,0.018197815519276964,0.014420788244247362,0.021337763370617647,0.008916578111630578,3.7642954249144705e-11,0.013068663323132787,0.02210171990020043,0.016303781369226254,0.01752724385892392,0.03710451428231301,0.012841592607893628,0.014007860907037645,0.05421937301243436,0.036800285148601175,0.03773746251256161,0.062117470854115064,0.030577409126817487
L2,min,975.0,-0.0524,-0.0761,-0.0488,-0.0595,-0.0534,-0.0393,-0.0559,-0.0568,-0.0446,-0.063,-0.0285,-8.89e-11,-0.0483,-0.069,-0.0474,-0.0526,-0.105,-0.0344,-0.0398,-0.14800000000000002,-0.11,-0.0998,-0.151,-0.0837
L2,25%,1030.0,-0.0087625,-0.0119,-0.0108,-0.008452500000000002,-0.00851,-0.007514999999999999,-0.00835,-0.0104,-0.0075625,-0.0102,-0.0054,-1.9e-11,-0.00629,-0.012225,-0.00993,-0.0131,-0.021725,-0.0075975,-0.009485,-0.0251,-0.0208,-0.024,-0.031525,-0.01915
L2,50%,1070.0,0.0008114999999999999,-0.0028,0.002155,0.0024000000000000002,0.003195,0.0015199999999999999,0.00225,0.00046950000000000003,-0.000169,0.003535,0.0007815,1.0400000000000001e-11,0.0013800000000000002,0.00282,0.00033350000000000003,-0.00151,0.0024400000000000003,0.0016600000000000002,-0.0008355,-0.008025000000000001,0.00036,0.00136,-0.003295,-0.00029
L2,75%,1120.0,0.0118,0.012,0.0115,0.014,0.0115,0.0082675,0.0122,0.0111,0.006605,0.0174,0.0059625,3.3700000000000004e-11,0.00902,0.0167,0.009765,0.0127,0.026424999999999997,0.0105,0.00938,0.0243,0.0233,0.026025,0.0221,0.020325
L2,max,1170.0,0.0482,0.082,0.0431,0.0413,0.0387,0.0363,0.0446,0.0526,0.0438,0.0511,0.0297,8.68e-11,0.047,0.0658,0.0464,0.0519,0.0959,0.0331,0.0438,0.162,0.0886,0.0913,0.209,0.0789
Non,count,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0
Non,mean,1432.984844592859,0.0020473606877472387,-0.0007174579784228099,0.0023075932211661957,0.004296437528898022,0.003489254425892628,0.0035565241638838936,0.0031228008219881835,0.00021747004623683553,-9.026357821731322e-05,0.0036889696223991776,0.0013201350372463398,1.5804109427176983e-12,0.002331118338042641,0.004957179884407911,0.0017016229129206265,0.003235728360647315,0.0026065648933984074,0.0017744387105060365,0.0004111985435396864,-0.0018907913203185204,0.0012107169612124325,0.004368239147187259,-0.008912455201643976,-6.463801695350643e-05
Non,std,119.88273229719042,0.021834691620566747,0.01404740024707543,0.02305102651295596,0.03575169905687113,0.0338861838403052,0.033350820503608804,0.024743047427933266,0.0165002314313897,0.009736133580181789,0.033349337223661096,0.014093702205368791,6.293657756019381e-11,0.024400405414852205,0.04332894561381066,0.023660974543287902,0.031405051301613,0.029963986333856742,0.01984422733187891,0.014216028004688491,0.0340984942361123,0.03232184305765132,0.03578504948934312,0.10858417585996964,0.020450802556918998
Non,min,1230.0,-0.0627,-0.0437,-0.0755,-0.109,-0.102,-0.0927,-0.084,-0.0569,-0.0281,-0.10800000000000001,-0.0392,-1.46e-10,-0.0812,-0.141,-0.0707,-0.0986,-0.088,-0.0642,-0.0467,-0.114,-0.107,-0.11800000000000001,-0.235,-0.0681
Non,25%,1330.0,-0.008490000000000001,-0.00946,-0.0092,-0.009770000000000001,-0.0148,-0.0105,-0.00555,-0.00982,-0.00715,-0.0109,-0.00565,-4.3299999999999995e-11,-0.00954,-0.00891,-0.0109,-0.0068200000000000005,-0.0168,-0.0098,-0.00875,-0.0245,-0.0168,-0.015,-0.08,-0.0137
Non,50%,1430.0,0.00643,-0.0032700000000000003,0.00625,0.0109,0.0107,0.00943,0.0072900000000000005,0.000659,-0.0005780000000000001,0.00863,0.00346,-1.6e-12,0.007509999999999999,0.0133,0.00634,0.00718,0.0027600000000000003,0.00512,0.0018800000000000002,-0.00881,0.00683,0.00761,-0.0414,0.000276
Non,75%,1540.0,0.0166,0.0045899999999999995,0.0174,0.0295,0.0264,0.0269,0.0197,0.0109,0.00599,0.0262,0.009729999999999999,4.77e-11,0.0176,0.0323,0.0176,0.0231,0.0236,0.0154,0.00938,0.0113,0.0229,0.0268,0.0449,0.0147
Non,max,1640.0,0.058,0.048,0.0553,0.0676,0.0728,0.0634,0.0466,0.0578,0.0293,0.0939,0.032,1.67e-10,0.0826,0.0863,0.0641,0.0677,0.0807,0.0511,0.0456,0.10400000000000001,0.0891,0.086,0.33299999999999996,0.0688
Ass,count,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0,2056.0
Ass,mean,595.1887159533073,-0.0003711295233463037,0.0036038826848249026,0.00016578005836575887,0.0029338900530155644,0.0001467063229571986,0.00041341748540856075,0.002923449416342412,-0.0037157783560311285,0.0012386579182879379,0.002685586089494164,0.0003790040856031124,1.8229891629377438e-10,-0.000989195418287938,0.0018649225048638135,-0.004012499581712061,0.0003005438570038914,-0.003780622568093385,-0.0021727002918287943,-0.004128738588618677,0.005373594985408561,-0.006834888745136186,-0.0008458795233463035,0.011790073929961089,-0.005720995963035019
Ass,std,61.720454394092044,0.027080621010451496,0.021097570049109726,0.03085219956087822,0.050471069560579604,0.035536223570535375,0.044554179808130444,0.03354792947681543,0.02834285923046628,0.01578285003682466,0.056040095437296454,0.022850183358359085,4.272578674860183e-09,0.022151301270798656,0.050145255037465024,0.03411039173075936,0.03592641761275467,0.0607742293911421,0.017934056366660598,0.02571712313870286,0.04880495116871943,0.04948501445431862,0.05243295370396062,0.1568199048779408,0.033979356912706975
Ass,min,488.0,-0.0735,-0.0713,-0.0735,-0.11800000000000001,-0.0749,-0.0985,-0.0929,-0.0871,-0.0507,-0.14,-0.054,-9.59e-09,-0.0483,-0.113,-0.0933,-0.0969,-0.141,-0.0478,-0.0703,-0.128,-0.146,-0.129,-0.391,-0.0999
Ass,25%,542.0,-0.0198,-0.0091225,-0.0242,-0.038325,-0.031325000000000006,-0.038125000000000006,-0.0181,-0.0222,-0.008425,-0.039275,-0.0188,-4.1925e-10,-0.016425000000000002,-0.0374,-0.0286,-0.022125,-0.0555,-0.0143,-0.0249,-0.029025000000000002,-0.047575000000000006,-0.0405,-0.12,-0.027225
Ass,50%,597.0,-0.002575,0.003075,-0.001385,0.0101,0.005375,0.0101,0.0076100000000000004,0.0015,0.0008259999999999999,0.0062900000000000005,0.002555,3.745e-11,-0.003535,0.0109,-0.004165,0.00603,-0.00266,-0.000127,-0.003985000000000001,-0.00185,-0.003495,-4.6649999999999996e-05,0.028450000000000003,-0.008539999999999999
Ass,75%,648.0,0.0235,0.0164,0.0271,0.0453,0.029,0.0353,0.0289,0.014225,0.010025,0.0497,0.0191,5.16e-10,0.0113,0.0435,0.0215,0.028025,0.04625,0.0114,0.015624999999999998,0.05002500000000001,0.0304,0.04295,0.14625,0.00993
Ass,max,702.0,0.0541,0.0793,0.0617,0.0896,0.0618,0.0868,0.0648,0.0685,0.0533,0.10800000000000001,0.0436,2.23e-08,0.065,0.10099999999999999,0.0822,0.0661,0.13699999999999998,0.0527,0.0849,0.124,0.14,0.12,0.332,0.121
